,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,Director,topBilled,TopBilled2nd,TopBilled3rd,primaryRegion,topBilledGender,secondTopBilledGender,thirdTopBilledGender,directorGender,Action,Adventure,Comedy,Drama,SciFi,Horror,Romance,Thriller,Mystery,Crime,Animation,Fantasy,Documentary,Musical,Sport,Adult,Western,Family,topBilled_Male,topBilled_Female,topBilled_Unknown,secondBilled_Male,secondBilled_Female,secondBilled_Unknown,thirdBilled_Male,thirdBilled_Female,thirdBilled_Unknown,director_Male,director_Female,director_Unknown,US_Region,bechdelScore
3591,tt0384369,Before the Fall,2004,117,"Drama,Sport,Thriller",7.4,12305,Dennis Gansel,Max Riemelt,Tom Schilling,Devid Striesow,FI,Male,Male,Unknown,Male,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3592,tt0384504,Saving Face,2004,91,"Comedy,Drama,Romance",7.5,8449,Alice Wu,Joan Chen,Michelle Krusiec,Lynn Chen,IT,Female,Female,Female,Female,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3
3593,tt0384533,She Hate Me,2004,138,"Comedy,Drama",5.3,6672,Spike Lee,Anthony Mackie,Kerry Washington,Ellen Barkin,GR,Male,Female,Female,Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2
3594,tt0384537,Silent Hill,2006,125,"Adventure,Horror,Mystery",6.6,192502,Christophe Gans,Radha Mitchell,Laurie Holden,Sean Bean,HU,Female,Female,Male,Male,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
3595,tt0384573,Swimmers,2005,90,Drama,6.7,357,Doug Sadler,Tara Devon Gallagher,Sarah Paulson,Robert Knott,US,Female,Female,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,3
3596,tt0384793,Accepted,2006,93,Comedy,6.5,112049,Steve Pink,Justin Long,Jonah Hill,Blake Lively,ES,Male,Male,Male,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3597,tt0384806,The Amityville Horror,2005,90,"Drama,Horror,Mystery",6.0,93281,Andrew Douglas,Ryan Reynolds,Melissa George,Jimmy Bennett,LT,Male,Female,Male,Male,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3598,tt0385267,In Good Company,2004,109,"Comedy,Drama,Romance",6.5,50634,Paul Weitz,Dennis Quaid,Topher Grace,Scarlett Johansson,PL,Male,Unknown,Female,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3599,tt0385307,Miss Congeniality 2: Armed and Fabulous,2005,115,"Action,Comedy,Crime",5.0,57872,John Pasquin,Sandra Bullock,Regina King,William Shatner,PE,Female,Female,Male,Male,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
3600,tt0385700,Final Fantasy VII: Advent Children,2005,101,"Action,Adventure,Animation",7.3,51796,,Takahiro Sakurai,Ayumi Itô,Shôtarô Morikubo,\N,Male,Female,Unknown,Unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3
3601,tt0385752,The Golden Compass,2007,113,"Adventure,Family,Fantasy",6.1,159801,Chris Weitz,Nicole Kidman,Daniel Craig,Dakota Blue Richards,DE,Female,Male,Male,Male,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,3
3602,tt0385880,Monster House,2006,91,"Adventure,Animation,Comedy",6.6,81908,Gil Kenan,Mitchel Musso,Sam Lerner,Spencer Locke,FR,Male,Male,Male,Male,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
3603,tt0386117,Where the Wild Things Are,2009,101,"Adventure,Drama,Family",6.8,92869,Spike Jonze,Max Records,Catherine O'Hara,Forest Whitaker,FI,Male,Female,Male,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
3604,tt0386140,The Legend of Zorro,2005,129,"Action,Adventure,Western",5.9,79657,Martin Campbell,Antonio Banderas,Catherine Zeta-Jones,Rufus Sewell,SE,Male,Female,Male,Male,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3605,tt0386588,Hitch,2005,118,"Comedy,Romance",6.6,264334,Andy Tennant,Will Smith,Eva Mendes,Kevin James,HU,Male,Female,Male,Male,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
3606,tt0386820,Terkel in Trouble,2004,77,"Animation,Comedy,Musical",7.1,7982,,Anders Matthesen,Kim Mattheson,Bill Bailey,BG,Male,Female,Male,Unknown,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
3607,tt0386862,The Forest for the Trees,2003,81,Drama,7.3,1240,Maren Ade,Eva Löbau,Daniela Holtz,Jan Neumann,DE,Female,Female,Male,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3
3608,tt0387131,The Constant Gardener,2005,129,"Drama,Mystery,Romance",7.4,119591,Fernando Meirelles,Ralph Fiennes,Rachel Weisz,Danny Huston,MX,Male,Female,Male,Male,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3609,tt0387564,Saw,2004,103,"Crime,Horror,Mystery",7.7,331866,James Wan,Cary Elwes,Leigh Whannell,Danny Glover,MX,Male,Female,Male,Male,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
3610,tt0387808,Idiocracy,2006,84,"Adventure,Comedy,Sci-Fi",6.6,121105,Mike Judge,Luke Wilson,Maya Rudolph,Dax Shepard,RS,Male,Female,Male,Male,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3611,tt0387877,The Black Dahlia,2006,121,"Crime,Drama,Mystery",5.6,66231,Brian De Palma,Josh Hartnett,Aaron Eckhart,Scarlett Johansson,DK,Male,Male,Female,Male,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3612,tt0388125,In Her Shoes,2005,130,"Comedy,Drama,Romance",6.5,54855,Curtis Hanson,Toni Collette,Cameron Diaz,Shirley MacLaine,AR,Male,Male,Female,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
3613,tt0388182,King of California,2007,93,"Comedy,Drama",6.7,20663,Mike Cahill,Michael Douglas,Evan Rachel Wood,Willis Burks II,GR,Male,Male,Male,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3614,tt0388311,Or (My Treasure),2004,97,"Drama,Romance",7.1,1309,Keren Yedaya,Dana Ivgy,Ronit Elkabetz,Meshar Cohen,XWW,Female,Female,Unknown,Female,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3
3615,tt0388419,Christmas with the Kranks,2004,99,"Comedy,Family",5.3,33331,Joe Roth,Tim Allen,Jamie Lee Curtis,Dan Aykroyd,US,Male,Female,Male,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,3
3616,tt0388473,Tokyo Godfathers,2003,93,"Adventure,Animation,Comedy",7.9,23286,,Tôru Emori,Yoshiaki Umegaki,Aya Okamoto,IT,Unknown,Male,Female,Unknown,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3
3617,tt0388482,Transporter 2,2005,87,"Action,Crime,Thriller",6.3,170578,Louis Leterrier,Jason Statham,Amber Valletta,Kate Nauta,RO,Male,Female,Female,Male,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
3618,tt0388500,Beauty Shop,2005,105,Comedy,5.5,14492,Bille Woodruff,Queen Latifah,Alicia Silverstone,Djimon Hounsou,CA,Female,Female,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3
3619,tt0388789,Born Into Brothels: Calcutta's Red Light Kids,2004,85,Documentary,7.4,13619,,Kochi,Avijit Halder,Shanti Das,DE,Unknown,Male,Female,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3
3620,tt0388795,Brokeback Mountain,2005,134,"Drama,Romance",7.7,282063,Ang Lee,Jake Gyllenhaal,Heath Ledger,Michelle Williams,PE,Male,Male,Female,Unknown,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2
3621,tt0389557,Black Book,2006,145,"Drama,Thriller,War",7.8,65048,Paul Verhoeven,Carice van Houten,Sebastian Koch,Thom Hoffman,BR,Unknown,Male,Male,Male,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3
3622,tt0389722,30 Days of Night,2007,113,"Horror,Thriller",6.6,149139,David Slade,Josh Hartnett,Melissa George,Danny Huston,BG,Male,Female,Male,Male,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
3623,tt0389790,Bee Movie,2007,91,"Adventure,Animation,Comedy",6.1,117999,,Jerry Seinfeld,Renée Zellweger,Matthew Broderick,HR,Male,Female,Male,Unknown,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
3624,tt0389860,Click,2006,107,"Comedy,Drama,Fantasy",6.4,268206,Frank Coraci,Adam Sandler,Kate Beckinsale,Christopher Walken,RU,Male,Female,Male,Male,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3625,tt0390205,Once Upon a Time in High School: The Spirit of Jeet Kune Do,2004,116,"Action,Drama,History",7.5,2190,Ha Yoo,Sang-Woo Kwon,Jung-Jin Lee,Ga-in Han,KR,Unknown,Male,Unknown,Male,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
3626,tt0390221,Maria Full of Grace,2004,101,"Crime,Drama",7.5,31869,Joshua Marston,Catalina Sandino Moreno,Guilied Lopez,Orlando Tobón,GR,Female,Unknown,Male,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3
3627,tt0390384,Primer,2004,77,"Drama,Sci-Fi,Thriller",6.9,83580,Shane Carruth,Shane Carruth,David Sullivan,Casey Gooden,PL,Male,Male,Unknown,Male,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3628,tt0390450,Blessed,2004,94,"Drama,Horror,Thriller",4.2,1955,Simon Fellows,Heather Graham,James Purefoy,Fionnula Flanagan,BA,Female,Male,Female,Male,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3
3629,tt0391198,The Grudge,2004,91,"Horror,Mystery,Thriller",5.9,125222,Takashi Shimizu,Sarah Michelle Gellar,Jason Behr,Clea DuVall,IL,Female,Male,Unknown,Male,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
3630,tt0393109,Brick,2005,110,"Action,Crime,Drama",7.4,91044,Rian Johnson,Joseph Gordon-Levitt,Lukas Haas,Emilie de Ravin,PL,Male,Male,Female,Female,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3631,tt0393162,Coach Carter,2005,136,"Biography,Drama,Sport",7.3,103014,Thomas Carter,Samuel L. Jackson,Rick Gonzalez,Robert Ri'chard,RS,Male,Male,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
3632,tt0393956,Viva,2007,120,"Comedy,Drama,Musical",6.0,776,Anna Biller,Anna Biller,Jared Sanford,Bridget Brno,US,Female,Male,Female,Female,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3
3633,tt0395584,The Devil's Rejects,2005,107,"Crime,Horror",6.9,81962,Rob Zombie,Sid Haig,Sheri Moon Zombie,Bill Moseley,DE,Male,Female,Male,Male,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3634,tt0395699,The Pacifier,2005,95,"Action,Comedy,Drama",5.6,74520,Adam Shankman,Vin Diesel,Brittany Snow,Max Thieriot,HU,Male,Female,Male,Male,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3635,tt0395972,North Country,2005,126,Drama,7.3,35230,Niki Caro,Charlize Theron,Jeremy Renner,Frances McDormand,RO,Female,Male,Female,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3
3636,tt0396171,Perfume: The Story of a Murderer,2006,147,"Crime,Drama,Fantasy",7.5,206974,Tom Tykwer,Ben Whishaw,Dustin Hoffman,Alan Rickman,RO,Male,Male,Male,Male,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
3637,tt0396184,With Blood on My Hands: Pusher II,2004,100,"Action,Crime,Drama",7.4,15461,Nicolas Winding Refn,Mads Mikkelsen,Leif Sylvester,Anne Sørensen,IT,Male,Male,Female,Male,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
3638,tt0396269,Wedding Crashers,2005,119,"Comedy,Romance",7.0,299972,David Dobkin,Owen Wilson,Vince Vaughn,Rachel McAdams,IT,Male,Male,Female,Male,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
3639,tt0396555,Meet the Robinsons,2007,95,"Adventure,Animation,Comedy",6.9,74716,Stephen J. Anderson,Daniel Hansen,Wesley Singerman,Angela Bassett,UA,Male,Male,Female,Male,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3640,tt0396652,Ice Princess,2005,98,"Comedy,Drama,Family",6.0,21687,Tim Fywell,Michelle Trachtenberg,Kim Cattrall,Trevor Blumas,HU,Female,Female,Male,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,3
3641,tt0396707,The Secret of Moonacre,2008,103,"Adventure,Family,Fantasy",6.2,8477,Gabor Csupo,Ioan Gruffudd,Dakota Blue Richards,Tim Curry,\N,Male,Male,Male,Unknown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3
3642,tt0397065,House of Wax,2005,108,Horror,5.3,102125,Jaume Collet-Serra,Chad Michael Murray,Paris Hilton,Elisha Cuthbert,BR,Male,Male,Male,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
3643,tt0397101,The Skeleton Key,2005,104,"Horror,Mystery,Thriller",6.5,95005,Iain Softley,Kate Hudson,Peter Sarsgaard,Joy Bryant,\N,Female,Male,Female,Male,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3
3644,tt0397535,Memoirs of a Geisha,2005,145,"Drama,Romance",7.4,126451,Rob Marshall,Ziyi Zhang,Ken Watanabe,Michelle Yeoh,SI,Unknown,Male,Female,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3
3645,tt0397892,Bolt,2008,96,"Adventure,Animation,Comedy",6.9,161810,,John Travolta,Miley Cyrus,Susie Essman,US,Male,Unknown,Female,Unknown,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3
3646,tt0398165,The Longest Yard,2005,113,"Comedy,Crime,Sport",6.4,142290,Peter Segal,Adam Sandler,Burt Reynolds,Chris Rock,RS,Male,Male,Male,Male,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3647,tt0398286,Tangled,2010,100,"Adventure,Animation,Comedy",7.8,333972,,Mandy Moore,Zachary Levi,Donna Murphy,GE,Female,Male,Female,Unknown,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,3
3648,tt0398375,Rumor Has It...,2005,97,"Comedy,Drama,Romance",5.5,45022,Rob Reiner,Jennifer Aniston,Mark Ruffalo,Shirley MacLaine,US,Female,Male,Female,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,3
3649,tt0398712,Assault on Precinct 13,2005,109,"Action,Crime,Drama",6.3,68754,Jean-François Richet,Ethan Hawke,Laurence Fishburne,Gabriel Byrne,RU,Male,Female,Male,Unknown,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,3
3650,tt0398808,Bridge to Terabithia,2007,96,"Adventure,Drama,Family",7.2,122577,Gabor Csupo,Josh Hutcherson,AnnaSophia Robb,Zooey Deschanel,HU,Male,Unknown,Unknown,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,3
3651,tt0398913,DOA: Dead or Alive,2006,87,"Action,Adventure",4.8,40315,Corey Yuen,Jaime Pressly,Devon Aoki,Sarah Carter,US,Male,Male,Female,Male,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3
3652,tt0399146,A History of Violence,2005,96,"Crime,Drama,Thriller",7.5,201662,David Cronenberg,Viggo Mortensen,Maria Bello,Ed Harris,PE,Male,Female,Male,Male,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3653,tt0399201,The Island,2005,136,"Action,Adventure,Romance",6.9,278869,Michael Bay,Scarlett Johansson,Ewan McGregor,Djimon Hounsou,SK,Female,Male,Unknown,Male,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
3654,tt0399295,Lord of War,2005,122,"Crime,Drama,Thriller",7.6,265811,Andrew Niccol,Nicolas Cage,Ethan Hawke,Jared Leto,\N,Male,Male,Male,Male,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
3655,tt0399412,Nina,2004,85,"Animation,Drama,Thriller",6.7,808,Heitor Dhalia,Guta Stresser,Milhem Cortaz,Anderson Faganello,RU,Unknown,Unknown,Male,Male,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3
3656,tt0400497,Herbie Fully Loaded,2005,101,"Adventure,Comedy,Family",4.8,39765,Angela Robinson,Lindsay Lohan,Michael Keaton,Cheryl Hines,PT,Female,Male,Female,Female,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,3
3657,tt0400717,Open Season,2006,86,"Adventure,Animation,Comedy",6.2,72908,,Ashton Kutcher,Martin Lawrence,Debra Messing,AT,Unknown,Male,Female,Unknown,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
3658,tt0401085,C.R.A.Z.Y.,2005,127,"Comedy,Drama",8.0,29106,Jean-Marc Vallée,Michel Côté,Marc-André Grondin,Danielle Proulx,DE,Male,Unknown,Female,Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3
3659,tt0401233,Appleseed,2004,101,"Action,Animation,Drama",7.0,16519,,Ai Kobayashi,Jûrôta Kosugi,Yuki Matsuoka,EE,Female,Unknown,Female,Unknown,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3
3660,tt0401383,The Diving Bell and the Butterfly,2007,112,"Biography,Drama",8.0,95218,Julian Schnabel,Mathieu Amalric,Emmanuelle Seigner,Marie-Josée Croze,ES,Male,Female,Unknown,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2
3661,tt0401711,"Paris, je t'aime",2006,120,"Comedy,Drama,Romance",7.3,65969,,Juliette Binoche,Leonor Watling,Ludivine Sagnier,PT,Female,Female,Female,Unknown,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3
3662,tt0401729,John Carter,2012,132,"Action,Adventure,Sci-Fi",6.6,227712,Andrew Stanton,Taylor Kitsch,Lynn Collins,Willem Dafoe,DE,Male,Female,Male,Male,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3663,tt0401792,Sin City,2005,124,"Crime,Thriller",8.0,695684,,Mickey Rourke,Clive Owen,Bruce Willis,LT,Male,Male,Male,Unknown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3
3664,tt0401997,Breach,2007,110,"Biography,Crime,Drama",7.0,54154,Billy Ray,Chris Cooper,Ryan Phillippe,Dennis Haysbert,\N,Male,Male,Male,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3665,tt0402022,Æon Flux,2005,93,"Action,Sci-Fi",5.5,115720,Karyn Kusama,Charlize Theron,Frances McDormand,Sophie Okonedo,TR,Female,Female,Female,Female,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3
3666,tt0402158,Empire of the Wolves,2005,128,"Action,Crime,Drama",5.9,10116,Chris Nahon,Jean Reno,Arly Jover,Jocelyn Quivrin,PL,Male,Male,Female,Male,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
3667,tt0402399,The New World,2005,135,"Biography,Drama,History",6.7,75675,Terrence Malick,Colin Farrell,Q'orianka Kilcher,Christopher Plummer,AR,Male,Unknown,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3
3668,tt0402894,Casanova,2005,112,"Adventure,Comedy,Drama",6.5,47326,Lasse Hallström,Heath Ledger,Sienna Miller,Jeremy Irons,ES,Male,Female,Male,Male,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
3669,tt0403358,Night Watch,2004,114,"Action,Fantasy,Horror",6.5,49274,Timur Bekmambetov,Konstantin Khabenskiy,Vladimir Menshov,Mariya Poroshina,ES,Male,Male,Female,Male,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3670,tt0403508,The Sisterhood of the Traveling Pants,2005,119,"Comedy,Drama,Family",6.5,48340,Ken Kwapis,Amber Tamblyn,Alexis Bledel,America Ferrera,HR,Female,Male,Female,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,3
3671,tt0403702,Youth in Revolt,2009,90,"Comedy,Drama,Romance",6.5,68412,Miguel Arteta,Michael Cera,Portia Doubleday,Ray Liotta,HU,Male,Female,Male,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3672,tt0403703,Yu-Gi-Oh!: The Movie,2004,100,"Action,Adventure,Animation",4.6,6889,Hatsuki Tsuji,Dan Green,Eric Stuart,Amy Birnbaum,XWW,Male,Male,Female,Unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3673,tt0404032,The Exorcism of Emily Rose,2005,119,"Drama,Horror,Thriller",6.7,105288,Scott Derrickson,Laura Linney,Tom Wilkinson,Shohreh Aghdashloo,RS,Female,Male,Unknown,Male,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
3674,tt0404203,Little Children,2006,136,"Drama,Romance",7.5,97331,Todd Field,Kate Winslet,Jennifer Connelly,Patrick Wilson,\N,Female,Female,Male,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
3675,tt0404978,Gambit,2012,89,"Comedy,Crime",5.7,20702,Michael Hoffman,Colin Firth,Cameron Diaz,Alan Rickman,JP,Male,Male,Male,Male,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3676,tt0405094,The Lives of Others,2006,137,"Drama,Thriller",8.5,293757,Florian Henckel von Donnersmarck,Ulrich Mühe,Martina Gedeck,Sebastian Koch,SK,Male,Female,Male,Male,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
3677,tt0405159,Million Dollar Baby,2004,132,"Drama,Sport",8.1,542415,Clint Eastwood,Hilary Swank,Clint Eastwood,Morgan Freeman,LT,Female,Male,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3
